timestamp,id,title,price,original_price,discount_pct,permalink,link_used,affiliate_used
2025-11-18T18:28:48,:R3gj7:,Caminadora Electrica Plegable 2.75hp Inclinacion Manual Velocidad 1-14km/h Bluetooth App 12 Programas Pantalla Led Con Bocinas Sensor De Frecuencia,3799.0,8599.0,55.82,https://www.mercadolibre.com.mx/caminadora-electrica-plegable-275hp-inclinacion-manual-velocidad-1-14kmh-bluetooth-app-12-programas-pantalla-led-con-bocinas-sensor-de-frecuencia/p/MLM58075963,https://mercadolibre.com/sec/2t4t4S6,yes
2025-11-18T18:29:02,:R37j7:,Smartphone Motorola Edge 50 Fusion 5g Pink Suede 256 Gb 8 Gb Ram,4289.0,8390.0,48.88,https://www.mercadolibre.com.mx/smartphone-motorola-edge-50-fusion-5g-pink-suede-256-gb-8-gb-ram/p/MLM36687807,https://mercadolibre.com/sec/2r7oRu2,yes
2025-11-18T18:29:29,:R3mj7:,Colchón Matrimonial Spring Air Kunis Tecnología Performance Colchón Ortopédico Gran Soporte Lumbar 28 Cm De Altura Firmeza Media,4412.0,8399.0,47.47,https://www.mercadolibre.com.mx/colchon-matrimonial-spring-air-kunis-tecnologia-performance-colchon-ortopedico-gran-soporte-lumbar-28-cm-de-altura-firmeza-media/p/MLM21740534,https://mercadolibre.com/sec/2YTAwdo,yes
2025-11-18T18:29:49,:R2cj7:,Cubot Max 5 5g Dual Sim 256 Gb Negro 12 Gb Ram,4307.0,8284.0,48.01,https://www.mercadolibre.com.mx/cubot-max-5-5g-dual-sim-256-gb-negro-12-gb-ram/p/MLM40360323,https://mercadolibre.com/sec/2hMjMdB,yes
2025-11-18T18:37:00,:R3ij7:,Colchon Matrimonial Bio Cotton Memory Foam Bio Mattress Color Blanco,3999.0,10380.0,61.47,https://www.mercadolibre.com.mx/colchon-matrimonial-bio-cotton-memory-foam-bio-mattress-color-blanco/p/MLM18733724,https://mercadolibre.com/sec/23hmVB3,yes
2025-11-18T19:19:36,:R2cj7:,Pantalla 85'' Samsung Crystal U8200f 4k (2025) Negro,17199.0,35999.0,52.22,https://www.mercadolibre.com.mx/pantalla-85-samsung-crystal-u8200f-4k-2025/up/MLMU3219250716,https://mercadolibre.com/sec/1whi64H,yes
2025-11-18T19:20:29,:R3kj7:,Cama Hospitalaria Eléctrica 6 Posiciones 4 Motores Cómodo Wc Color Blanco,14999.0,29999.0,50.0,https://www.mercadolibre.com.mx/cama-hospitalaria-electrica-6-posiciones-4-motores-comodo-wc-color-blanco/p/MLM61938734,https://mercadolibre.com/sec/2qo7dJj,yes
2025-11-18T19:21:25,:R37j7:,Cama Hospitalaria Eléctrica 6 Posiciones 4 Motores Cómodo Wc Color Blanco,14999.0,29999.0,50.0,https://www.mercadolibre.com.mx/cama-hospitalaria-electrica-6-posiciones-4-motores-comodo-wc-color-blanco/p/MLM61938734,https://mercadolibre.com/sec/2qo7dJj,yes
2025-11-18T19:21:43,:R38j7:,Laptop Gamer Hp Victus 15.6'' Amd Ryzen 7 7445hs 16gb Ram 512 Ssd Nvidia Geforce Rtx 4050,15817.0,27795.0,43.09,https://www.mercadolibre.com.mx/laptop-gamer-hp-victus-156-amd-ryzen-7-7445hs-16gb-ram-512-ssd-nvidia-geforce-rtx-4050/p/MLM53049202,https://mercadolibre.com/sec/15dy5eJ,yes
2025-11-18T19:21:49,:R37j7:,Refrigerador Midea French Door Plus Inverter Bru Steel 19 Color Gris Oscuro,12999.0,23099.0,43.72,https://www.mercadolibre.com.mx/refrigerador-midea-french-door-plus-inverter-bru-steel-19-color-gris-oscuro/p/MLM35743486,https://mercadolibre.com/sec/2tFKN8j,yes
2025-11-18T19:21:52,:R2tj7:,Sala 3-2 Esquinera L Sofá Sillón | Sofá + Loveseat Lase,10611.0,21879.0,51.5,https://articulo.mercadolibre.com.mx/MLM-2310973153-sala-3-2-esquinera-l-sofa-sillon-sofa-loveseat-lase-_JM?searchVariation=188214079479,https://mercadolibre.com/sec/2EXjzPJ,yes
2025-11-18T19:21:57,:R2ej7:,Silla De Ruedas Eléctrica Plegable Todo Terreno Gris Joystick Ajustable Asiento Acolchado Descansabrazos Abatibles Cinturón Frenos Electromagnéticos,7559.0,25499.0,70.36,https://www.mercadolibre.com.mx/silla-de-ruedas-electrica-plegable-todo-terreno-gris-joystick-ajustable-asiento-acolchado-descansabrazos-abatibles-cinturon-frenos-electromagneticos/p/MLM34721248,https://mercadolibre.com/sec/1THrWEq,yes
